iter,loss,rmse
619,1.2258,0.7294
620,1.2256,0.7257
621,1.2255,0.7303
622,1.2254,0.7321
623,1.2252,0.7259
624,1.2251,0.7281
625,1.2249,0.7333
626,1.2248,0.7283
627,1.2246,0.7214
628,1.2245,0.7319
629,1.2243,0.7215
630,1.2242,0.7389
631,1.2241,0.7283
632,1.2239,0.7235
633,1.2238,0.7366
634,1.2237,0.7211
635,1.2235,0.7225
636,1.2234,0.7253
637,1.2232,0.7262
638,1.2231,0.7307
639,1.2230,0.7276
640,1.2228,0.7169
641,1.2227,0.7206
642,1.2225,0.7247
643,1.2224,0.7222
644,1.2222,0.7290
645,1.2221,0.7162
646,1.2220,0.7312
647,1.2218,0.7295
648,1.2217,0.7260
649,1.2215,0.7209
650,1.2214,0.7377
651,1.2213,0.7231
652,1.2211,0.7208
653,1.2210,0.7229
654,1.2209,0.7259
655,1.2207,0.7175
656,1.2206,0.7181
657,1.2205,0.7280
658,1.2203,0.7304
659,1.2202,0.7194
660,1.2200,0.7196
661,1.2199,0.7311
662,1.2198,0.7186
663,1.2196,0.7252
664,1.2195,0.7301
665,1.2194,0.7230
666,1.2193,0.7246
667,1.2191,0.7293
668,1.2190,0.7261
669,1.2189,0.7240
670,1.2187,0.7272
671,1.2186,0.7196
672,1.2185,0.7327
673,1.2184,0.7310
674,1.2182,0.7266
675,1.2181,0.7281
676,1.2180,0.7237
677,1.2179,0.7185
678,1.2177,0.7286
679,1.2176,0.7317
680,1.2175,0.7182
681,1.2174,0.7242
682,1.2172,0.7322
683,1.2171,0.7213
684,1.2170,0.7232
685,1.2169,0.7162
686,1.2167,0.7301
687,1.2166,0.7253
688,1.2165,0.7234
689,1.2164,0.7232
690,1.2162,0.7181
691,1.2161,0.7275
692,1.2160,0.7248
693,1.2159,0.7235
694,1.2158,0.7183
695,1.2156,0.7326
696,1.2155,0.7147
697,1.2154,0.7293
698,1.2153,0.7233
699,1.2152,0.7352
700,1.2150,0.7188
701,1.2149,0.7284
702,1.2148,0.7187
703,1.2147,0.7221
704,1.2146,0.7180
705,1.2144,0.7151
706,1.2143,0.7207
707,1.2142,0.7227
708,1.2141,0.7184
709,1.2140,0.7187
710,1.2138,0.7275
711,1.2137,0.7137
712,1.2136,0.7209
713,1.2135,0.7280
714,1.2134,0.7223
715,1.2132,0.7268
716,1.2131,0.7232
717,1.2130,0.7240
718,1.2129,0.7239
719,1.2128,0.7293
720,1.2127,0.7200
721,1.2126,0.7231
722,1.2125,0.7229
723,1.2123,0.7271
724,1.2122,0.7193
725,1.2121,0.7279
726,1.2120,0.7288
727,1.2119,0.7192
728,1.2118,0.7267
729,1.2117,0.7265
730,1.2116,0.7308
731,1.2115,0.7260
732,1.2113,0.7227
733,1.2112,0.7158
734,1.2111,0.7241
735,1.2110,0.7106
736,1.2109,0.7243
737,1.2108,0.7139
738,1.2107,0.7241
739,1.2106,0.7222
740,1.2104,0.7174
741,1.2103,0.7253
742,1.2102,0.7181
743,1.2101,0.7101
744,1.2100,0.7182
745,1.2099,0.7148
746,1.2098,0.7284
747,1.2097,0.7176
748,1.2096,0.7274
749,1.2095,0.7226
750,1.2093,0.7115
751,1.2092,0.7170
752,1.2091,0.7296
753,1.2090,0.7180
754,1.2089,0.7207
755,1.2088,0.7209
756,1.2087,0.7224
757,1.2086,0.7185
758,1.2085,0.7179
759,1.2084,0.7174
760,1.2083,0.7279
761,1.2082,0.7213
762,1.2081,0.7262
763,1.2080,0.7284
764,1.2079,0.7290
765,1.2078,0.7254
766,1.2077,0.7283
767,1.2076,0.7227
768,1.2075,0.7264
769,1.2074,0.7218
770,1.2073,0.7115
771,1.2072,0.7201
772,1.2071,0.7174
773,1.2070,0.7183
774,1.2069,0.7235
775,1.2068,0.7159
776,1.2067,0.7141
777,1.2065,0.7120
778,1.2065,0.7265
779,1.2063,0.7172
780,1.2062,0.7167
781,1.2061,0.7269
782,1.2060,0.7200
783,1.2060,0.7225
784,1.2058,0.7126
785,1.2058,0.7248
786,1.2056,0.7173
787,1.2056,0.7190
788,1.2055,0.7277
789,1.2054,0.7219
790,1.2053,0.7180
791,1.2052,0.7272
792,1.2051,0.7196
793,1.2050,0.7156
794,1.2049,0.7137
795,1.2048,0.7186
796,1.2047,0.7190
797,1.2046,0.7302
798,1.2045,0.7246
799,1.2044,0.7176
800,1.2043,0.7225
801,1.2042,0.7199
802,1.2041,0.7233
803,1.2040,0.7154
804,1.2039,0.7207
805,1.2038,0.7234
806,1.2037,0.7214
807,1.2036,0.7170
808,1.2035,0.7270
809,1.2035,0.7221
810,1.2034,0.7260
811,1.2033,0.7245
812,1.2032,0.7233
813,1.2031,0.7134
814,1.2030,0.7297
815,1.2029,0.7226
816,1.2028,0.7170
817,1.2027,0.7224
818,1.2026,0.7183
819,1.2025,0.7140
820,1.2024,0.7158
821,1.2023,0.7172
822,1.2022,0.7101
823,1.2022,0.7272
824,1.2021,0.7173
825,1.2020,0.7142
826,1.2019,0.7289
827,1.2018,0.7170
828,1.2017,0.7220
829,1.2016,0.7229
830,1.2015,0.7302
831,1.2015,0.7160
