iter,loss,rmse
592,1.2049,0.7395
593,1.2048,0.7413
594,1.2047,0.7422
595,1.2046,0.7340
596,1.2045,0.7407
597,1.2044,0.7379
598,1.2043,0.7323
599,1.2042,0.7450
600,1.2041,0.7373
601,1.2040,0.7415
602,1.2039,0.7411
603,1.2038,0.7471
604,1.2037,0.7416
605,1.2036,0.7367
606,1.2035,0.7410
607,1.2035,0.7508
608,1.2034,0.7353
609,1.2033,0.7338
610,1.2032,0.7370
611,1.2031,0.7330
612,1.2030,0.7356
613,1.2029,0.7405
614,1.2028,0.7427
615,1.2027,0.7367
616,1.2026,0.7507
617,1.2025,0.7378
618,1.2024,0.7405
619,1.2023,0.7397
620,1.2023,0.7480
621,1.2022,0.7352
622,1.2021,0.7421
623,1.2020,0.7429
624,1.2019,0.7397
625,1.2018,0.7426
626,1.2017,0.7402
627,1.2016,0.7434
628,1.2015,0.7404
629,1.2015,0.7350
630,1.2014,0.7317
631,1.2013,0.7396
632,1.2012,0.7413
633,1.2011,0.7444
634,1.2010,0.7418
635,1.2009,0.7387
636,1.2009,0.7402
637,1.2008,0.7337
638,1.2007,0.7384
639,1.2006,0.7370
640,1.2005,0.7341
641,1.2004,0.7329
642,1.2003,0.7339
643,1.2002,0.7416
644,1.2001,0.7473
645,1.2001,0.7362
646,1.2000,0.7365
647,1.1999,0.7446
648,1.1998,0.7333
649,1.1997,0.7362
650,1.1996,0.7341
651,1.1995,0.7370
652,1.1995,0.7348
653,1.1994,0.7407
654,1.1993,0.7404
655,1.1992,0.7354
656,1.1991,0.7343
657,1.1990,0.7376
658,1.1989,0.7350
659,1.1989,0.7365
660,1.1988,0.7335
661,1.1987,0.7490
662,1.1986,0.7464
663,1.1985,0.7388
664,1.1985,0.7364
665,1.1984,0.7323
666,1.1983,0.7346
667,1.1982,0.7214
668,1.1981,0.7324
669,1.1980,0.7388
670,1.1979,0.7336
671,1.1979,0.7434
672,1.1978,0.7372
673,1.1977,0.7386
674,1.1976,0.7394
675,1.1976,0.7364
676,1.1975,0.7387
677,1.1974,0.7312
678,1.1973,0.7389
679,1.1972,0.7371
680,1.1972,0.7341
681,1.1971,0.7359
682,1.1970,0.7392
683,1.1969,0.7423
684,1.1968,0.7412
685,1.1968,0.7420
686,1.1967,0.7398
687,1.1966,0.7395
688,1.1965,0.7315
689,1.1965,0.7343
690,1.1964,0.7379
691,1.1963,0.7320
692,1.1962,0.7311
693,1.1961,0.7377
694,1.1961,0.7387
695,1.1960,0.7367
696,1.1959,0.7348
697,1.1958,0.7437
698,1.1958,0.7369
699,1.1957,0.7351
700,1.1956,0.7388
701,1.1955,0.7288
702,1.1955,0.7313
703,1.1954,0.7286
704,1.1953,0.7338
705,1.1952,0.7341
706,1.1952,0.7386
707,1.1951,0.7332
708,1.1950,0.7342
709,1.1949,0.7307
710,1.1949,0.7330
711,1.1948,0.7354
712,1.1947,0.7396
713,1.1947,0.7389
714,1.1946,0.7331
715,1.1945,0.7339
716,1.1944,0.7313
717,1.1943,0.7329
718,1.1943,0.7392
719,1.1942,0.7337
720,1.1941,0.7306
721,1.1941,0.7345
722,1.1940,0.7369
723,1.1939,0.7313
724,1.1938,0.7384
725,1.1938,0.7391
726,1.1937,0.7366
727,1.1936,0.7406
728,1.1936,0.7350
729,1.1935,0.7295
730,1.1934,0.7303
731,1.1933,0.7347
732,1.1933,0.7240
733,1.1932,0.7396
734,1.1931,0.7322
735,1.1931,0.7424
736,1.1930,0.7363
737,1.1929,0.7376
738,1.1929,0.7407
739,1.1928,0.7315
740,1.1927,0.7377
741,1.1927,0.7372
742,1.1926,0.7327
743,1.1925,0.7291
744,1.1924,0.7403
745,1.1924,0.7319
746,1.1923,0.7314
747,1.1922,0.7354
748,1.1922,0.7387
749,1.1921,0.7275
750,1.1920,0.7357
751,1.1920,0.7374
