iter,loss,rmse
742,1.2101,0.7176
743,1.2100,0.7092
744,1.2099,0.7171
745,1.2097,0.7150
746,1.2096,0.7287
747,1.2095,0.7169
748,1.2094,0.7274
749,1.2093,0.7209
750,1.2092,0.7110
751,1.2091,0.7165
752,1.2090,0.7294
753,1.2089,0.7165
754,1.2088,0.7196
755,1.2087,0.7200
756,1.2086,0.7220
757,1.2085,0.7179
758,1.2084,0.7169
759,1.2082,0.7168
760,1.2081,0.7266
761,1.2080,0.7210
762,1.2079,0.7253
763,1.2078,0.7278
764,1.2077,0.7275
765,1.2076,0.7247
766,1.2075,0.7269
767,1.2074,0.7209
768,1.2073,0.7246
769,1.2072,0.7222
770,1.2071,0.7102
771,1.2070,0.7188
772,1.2069,0.7171
773,1.2068,0.7169
774,1.2067,0.7221
775,1.2066,0.7152
776,1.2065,0.7124
777,1.2064,0.7117
778,1.2063,0.7249
779,1.2062,0.7164
780,1.2061,0.7156
781,1.2060,0.7259
782,1.2059,0.7196
783,1.2058,0.7220
784,1.2057,0.7118
785,1.2056,0.7242
786,1.2055,0.7174
787,1.2054,0.7183
788,1.2053,0.7289
789,1.2052,0.7204
790,1.2051,0.7173
791,1.2050,0.7265
792,1.2049,0.7193
793,1.2048,0.7159
794,1.2047,0.7129
795,1.2046,0.7184
796,1.2045,0.7187
797,1.2044,0.7298
798,1.2043,0.7240
799,1.2042,0.7178
800,1.2041,0.7218
801,1.2040,0.7207
802,1.2039,0.7234
803,1.2039,0.7151
804,1.2038,0.7202
805,1.2037,0.7229
806,1.2036,0.7213
807,1.2035,0.7163
808,1.2034,0.7260
809,1.2033,0.7215
810,1.2032,0.7253
811,1.2031,0.7229
812,1.2030,0.7221
813,1.2029,0.7125
814,1.2028,0.7284
815,1.2027,0.7216
816,1.2026,0.7164
817,1.2026,0.7220
818,1.2025,0.7165
819,1.2024,0.7135
820,1.2023,0.7149
821,1.2022,0.7170
822,1.2021,0.7099
823,1.2020,0.7266
824,1.2019,0.7166
825,1.2018,0.7138
826,1.2017,0.7288
827,1.2016,0.7162
828,1.2015,0.7214
829,1.2014,0.7223
830,1.2014,0.7296
