iter,loss,rmse
707,1.2006,0.7297
708,1.2005,0.7349
709,1.2004,0.7322
710,1.2003,0.7325
711,1.2002,0.7265
712,1.2002,0.7365
713,1.2001,0.7361
714,1.2000,0.7399
715,1.1999,0.7293
716,1.1998,0.7266
717,1.1997,0.7437
718,1.1996,0.7235
719,1.1995,0.7333
720,1.1994,0.7293
721,1.1993,0.7279
722,1.1992,0.7245
723,1.1991,0.7333
724,1.1991,0.7294
725,1.1990,0.7376
726,1.1989,0.7233
727,1.1988,0.7279
728,1.1987,0.7305
729,1.1986,0.7318
730,1.1985,0.7300
731,1.1984,0.7281
732,1.1983,0.7275
733,1.1982,0.7324
734,1.1981,0.7204
735,1.1981,0.7303
736,1.1980,0.7234
737,1.1979,0.7235
738,1.1978,0.7338
739,1.1977,0.7343
740,1.1976,0.7307
741,1.1975,0.7236
742,1.1974,0.7323
743,1.1973,0.7139
744,1.1972,0.7285
745,1.1971,0.7182
746,1.1970,0.7222
747,1.1970,0.7251
748,1.1969,0.7376
749,1.1968,0.7253
750,1.1967,0.7312
751,1.1966,0.7153
752,1.1965,0.7243
753,1.1964,0.7186
754,1.1963,0.7275
755,1.1962,0.7297
756,1.1961,0.7269
757,1.1961,0.7225
758,1.1960,0.7234
759,1.1959,0.7304
760,1.1958,0.7224
761,1.1957,0.7286
762,1.1956,0.7337
763,1.1955,0.7291
764,1.1955,0.7263
765,1.1954,0.7283
766,1.1953,0.7269
767,1.1952,0.7250
768,1.1951,0.7206
769,1.1950,0.7332
770,1.1949,0.7183
771,1.1949,0.7246
772,1.1948,0.7250
773,1.1947,0.7196
774,1.1946,0.7236
775,1.1945,0.7289
776,1.1944,0.7263
777,1.1943,0.7209
778,1.1942,0.7267
779,1.1942,0.7235
780,1.1941,0.7217
781,1.1940,0.7191
782,1.1939,0.7197
783,1.1938,0.7239
784,1.1937,0.7293
785,1.1936,0.7171
786,1.1936,0.7212
787,1.1935,0.7275
788,1.1934,0.7206
789,1.1933,0.7222
790,1.1932,0.7323
791,1.1931,0.7182
792,1.1931,0.7355
793,1.1930,0.7316
794,1.1929,0.7245
795,1.1928,0.7200
796,1.1928,0.7329
797,1.1927,0.7257
798,1.1926,0.7212
799,1.1925,0.7246
800,1.1924,0.7141
801,1.1923,0.7263
802,1.1923,0.7239
803,1.1922,0.7163
804,1.1921,0.7288
805,1.1920,0.7241
806,1.1919,0.7204
807,1.1918,0.7230
808,1.1918,0.7232
809,1.1917,0.7153
810,1.1916,0.7255
811,1.1915,0.7218
812,1.1914,0.7293
813,1.1914,0.7235
814,1.1913,0.7202
815,1.1912,0.7250
816,1.1911,0.7272
817,1.1911,0.7405
818,1.1910,0.7159
819,1.1909,0.7126
820,1.1908,0.7191
821,1.1907,0.7087
822,1.1906,0.7117
823,1.1905,0.7272
824,1.1905,0.7215
825,1.1904,0.7353
826,1.1903,0.7329
827,1.1902,0.7199
828,1.1902,0.7208
829,1.1901,0.7311
830,1.1900,0.7191
831,1.1899,0.7222
832,1.1899,0.7279
833,1.1898,0.7185
834,1.1897,0.7189
835,1.1896,0.7214
836,1.1895,0.7146
837,1.1895,0.7123
838,1.1894,0.7186
839,1.1893,0.7253
840,1.1892,0.7181
841,1.1892,0.7240
842,1.1891,0.7173
843,1.1890,0.7218
844,1.1889,0.7190
845,1.1889,0.7246
846,1.1888,0.7181
847,1.1887,0.7265
848,1.1886,0.7162
849,1.1886,0.7212
850,1.1885,0.7188
851,1.1884,0.7238
852,1.1883,0.7239
853,1.1883,0.7163
854,1.1882,0.7244
855,1.1881,0.7229
856,1.1880,0.7272
857,1.1880,0.7197
858,1.1879,0.7294
859,1.1878,0.7172
860,1.1877,0.7228
861,1.1877,0.7214
862,1.1876,0.7198
863,1.1875,0.7204
864,1.1874,0.7262
865,1.1874,0.7145
866,1.1873,0.7137
867,1.1872,0.7192
868,1.1871,0.7219
869,1.1871,0.7260
870,1.1870,0.7190
871,1.1869,0.7086
872,1.1868,0.7161
873,1.1868,0.7130
874,1.1867,0.7168
875,1.1866,0.7264
876,1.1866,0.7253
877,1.1865,0.7172
878,1.1864,0.7247
879,1.1863,0.7275
880,1.1863,0.7186
881,1.1862,0.7262
882,1.1861,0.7224
883,1.1861,0.7189
884,1.1860,0.7242
885,1.1859,0.7158
886,1.1859,0.7116
887,1.1858,0.7223
888,1.1857,0.7302
889,1.1857,0.7259
890,1.1856,0.7198
891,1.1855,0.7209
892,1.1855,0.7224
893,1.1854,0.7177
894,1.1853,0.7169
895,1.1852,0.7248
896,1.1852,0.7154
897,1.1851,0.7308
898,1.1850,0.7211
899,1.1850,0.7163
900,1.1849,0.7261
901,1.1848,0.7243
902,1.1848,0.7227
903,1.1847,0.7218
904,1.1846,0.7120
905,1.1846,0.7286
906,1.1845,0.7099
907,1.1844,0.7132
908,1.1844,0.7244
909,1.1843,0.7174
910,1.1842,0.7144
911,1.1842,0.7153
912,1.1841,0.7192
913,1.1840,0.7224
914,1.1840,0.7153
915,1.1839,0.7184
916,1.1838,0.7218
917,1.1838,0.7267
918,1.1837,0.7201
919,1.1836,0.7201
920,1.1836,0.7164
921,1.1835,0.7252
922,1.1834,0.7177
923,1.1834,0.7219
924,1.1833,0.7169
925,1.1833,0.7214
926,1.1832,0.7188
927,1.1831,0.7182
928,1.1831,0.7141
929,1.1830,0.7238
930,1.1829,0.7074
931,1.1829,0.7163
932,1.1828,0.7179
933,1.1827,0.7079
934,1.1827,0.7229
935,1.1826,0.7101
936,1.1825,0.7125
937,1.1825,0.7129
938,1.1824,0.7192
939,1.1823,0.7282
940,1.1823,0.7139
941,1.1822,0.7271
942,1.1821,0.7223
943,1.1821,0.7134
944,1.1820,0.7169
945,1.1820,0.7228
946,1.1819,0.7206
947,1.1818,0.7192
948,1.1818,0.7200
949,1.1817,0.7123
950,1.1816,0.7151
951,1.1816,0.7227
952,1.1815,0.7160
953,1.1815,0.7190
954,1.1814,0.7162
955,1.1813,0.7208
956,1.1813,0.7219
957,1.1812,0.7171
958,1.1812,0.7211
959,1.1811,0.7170
960,1.1810,0.7166
961,1.1810,0.7178
962,1.1809,0.7212
963,1.1808,0.7207
964,1.1808,0.7119
965,1.1807,0.7199
966,1.1807,0.7198
967,1.1806,0.7281
968,1.1806,0.7221
969,1.1805,0.7177
